entity,timestamp,Temperature,TemperatureSpectralScore,TemperatureSpectralScoreInv,predicted_SaliencyAnomalyScore,SaliencyAnomalyScore,predicted_TemperatureFFTScore,TemperatureFFTScore,predicted_TemperatureKmeansScore,TemperatureKmeansScore
MyRoom,2017-10-09 20:43:00,23.0625,4.988927501610232,0.05492350363810895,-0.8098308199737473,4.067981634265875,-0.8098308199737473,4.066670400970953,-0.8098308199737473,0.15625538453563928
MyRoom,2017-10-09 20:44:00,22.875,4.902672347847274,0.05492350363810899,-0.9361735823265543,5.35702848844978,-0.9361735823265543,5.35807766393975,-0.9361735823265543,0.191751371639872
MyRoom,2017-10-09 20:45:00,22.875,4.842779448941215,0.054923503638108995,-0.9361735823265543,5.353366664295264,-0.9361735823265543,5.342937860951606,-0.9361735823265543,0.19700232599828796
MyRoom,2017-10-09 20:46:00,22.9375,4.7828865500351565,0.054923503638109,-0.8940593282089521,6.077791278478908,-0.8940593282089521,6.077760689163322,-0.8940593282089521,0.22712655782753166
MyRoom,2017-10-09 20:47:00,23.0,4.722993651129098,0.05492350363810901,-0.8519450740913497,6.718852781322871,-0.8519450740913497,6.712173201047263,-0.8519450740913497,0.22891145302758936
MyRoom,2017-10-09 20:48:00,22.9375,4.66310075222304,0.05492350363810901,-0.8940593282089521,6.899440796448493,-0.8940593282089521,6.898585839180493,-0.8940593282089521,0.23991150280259144
MyRoom,2017-10-09 20:49:00,22.8125,4.603207853316982,0.054923503638109016,-0.9782878364441567,6.898526581850975,-0.9782878364441567,6.882191597067927,-0.9782878364441567,0.23853891744133862
MyRoom,2017-10-09 20:50:00,22.9375,4.543314954410923,0.05492350363810902,-0.8940593282089521,5.170884785002585,-0.8940593282089521,5.173323852029241,-0.8940593282089521,0.2512432397396751
MyRoom,2017-10-09 20:51:00,22.8125,4.686183891373215,0.05492350363810899,-0.9782878364441567,5.791917024643982,-0.9782878364441567,5.783490064502827,-0.9782878364441567,0.2660534953164418
MyRoom,2017-10-09 20:52:00,23.0,4.829052828335506,0.054923503638108946,-0.8519450740913497,5.7772175060767195,-0.8519450740913497,5.772584342171865,-0.8519450740913497,0.27954759203941587
MyRoom,2017-10-09 20:53:00,22.875,4.971921765297798,0.05492350363810891,-0.9361735823265543,5.744973167244133,-0.9361735823265543,5.747907970723119,-0.9361735823265543,0.28837740720406946
MyRoom,2017-10-09 20:54:00,22.9375,5.114790702260089,0.05492350363810888,-0.8940593282089521,5.325418320521793,-0.8940593282089521,5.319233704516037,-0.8940593282089521,0.29301377729495687
MyRoom,2017-10-09 20:55:00,22.875,5.25765963922238,0.054923503638108835,-0.9361735823265543,5.2629479260555385,-0.9361735823265543,5.259337907790328,-0.9361735823265543,0.2960303212778144
MyRoom,2017-10-09 20:56:00,22.8125,5.400528576184672,0.0549235036381088,-0.9782878364441567,4.702008266114414,-0.9782878364441567,4.703252080212397,-0.9782878364441567,0.278710719872029
MyRoom,2017-10-09 20:57:00,22.8125,5.382415639446856,0.054923503638108814,-0.9782878364441567,4.6755270468631345,-0.9782878364441567,4.662811869015667,-0.9782878364441567,0.2889044092931797
MyRoom,2017-10-09 20:58:00,22.875,5.364302702709041,0.05492350363810883,-0.9361735823265543,5.1345112464000895,-0.9361735823265543,5.133910101713347,-0.9361735823265543,0.30502194148801887
MyRoom,2017-10-09 20:59:00,22.9375,5.346189765971225,0.05492350363810884,-0.8940593282089521,4.292623664059036,-0.8940593282089521,4.293830205456384,-0.8940593282089521,0.3300413796633936
MyRoom,2017-10-09 21:00:00,22.9375,5.328076829233409,0.054923503638108856,-0.8940593282089521,4.830408323270188,-0.8940593282089521,4.824661878246798,-0.8940593282089521,0.35906630562967284
MyRoom,2017-10-09 21:01:00,22.875,5.309963892495594,0.05492350363810887,-0.9361735823265543,4.305007062480101,-0.9361735823265543,4.2992760785252715,-0.9361735823265543,0.37876150078301185
MyRoom,2017-10-09 21:02:00,22.875,5.291850955757778,0.054923503638108884,-0.9361735823265543,5.416539626564389,-0.9361735823265543,5.415607274382107,-0.9361735823265543,0.3603373706974939
MyRoom,2017-10-09 21:03:00,22.75,4.660529514687754,0.05492350363810891,-1.0204020905617592,14.194457380263918,-1.0204020905617592,14.199341703313209,-1.0204020905617592,0.3730543610982294
MyRoom,2017-10-09 21:04:00,22.8125,4.02920807361773,0.054923503638108946,-0.9782878364441567,16.772564390451894,-0.9782878364441567,16.754057789212208,-0.9782878364441567,0.40328362787239264
MyRoom,2017-10-09 21:05:00,22.75,3.397886632547706,0.054923503638108974,-1.0204020905617592,16.74949643377944,-1.0204020905617592,16.74787098184405,-1.0204020905617592,0.3881423927007302
MyRoom,2017-10-09 21:06:00,22.8125,2.766565191477682,0.054923503638109,-0.9782878364441567,18.51462616718228,-0.9782878364441567,18.484979141795534,-0.9782878364441567,0.3554082865702053
MyRoom,2017-10-09 21:07:00,22.6875,2.1352437504076582,0.054923503638109036,-1.0625163446793615,17.84011326889337,-1.0625163446793615,17.849997234653685,-1.0625163446793615,0.31783994775854735
MyRoom,2017-10-09 21:08:00,22.4375,1.503922309337634,0.054923503638109064,-1.230973361149771,18.076485992094508,-1.230973361149771,18.07647377515058,-1.230973361149771,0.3023863813658967
MyRoom,2017-10-09 21:09:00,22.875,1.8517561350436638,0.054923503638109064,-0.9361735823265543,18.25243706475375,-0.9361735823265543,18.23791852320933,-0.9361735823265543,0.29095847754737897
MyRoom,2017-10-09 21:10:00,22.75,2.1995899607496936,0.05492350363810906,-1.0204020905617592,21.48747713482014,-1.0204020905617592,21.499244356835604,-1.0204020905617592,0.3233144257826824
MyRoom,2017-10-09 21:11:00,22.5625,2.547423786455724,0.05492350363810905,-1.1467448529145663,20.894431848938346,-1.1467448529145663,20.89499903350728,-1.1467448529145663,0.3120684194119249
MyRoom,2017-10-09 21:12:00,22.625,2.8952576121617537,0.05492350363810905,-1.1046305987969638,24.754306832828636,-1.1046305987969638,24.745504484062742,-1.1046305987969638,0.3440299669587916
MyRoom,2017-10-09 21:13:00,22.5625,3.2430914378677835,0.05492350363810905,-1.1467448529145663,24.596644826655243,-1.1467448529145663,24.584574071089968,-1.1467448529145663,0.36501958556617664
MyRoom,2017-10-09 21:14:00,22.5,3.590925263573814,0.05492350363810904,-1.1888591070321686,29.746120251858493,-1.1888591070321686,29.721592426928645,-1.1888591070321686,0.3794638688744159
MyRoom,2017-10-09 21:15:00,22.8125,3.5145324355130176,0.05492350363810904,-0.9782878364441567,24.321192239744093,-0.9782878364441567,24.31345733713063,-0.9782878364441567,0.35938566139781064
MyRoom,2017-10-09 21:16:00,22.6875,3.4381396074522215,0.05492350363810905,-1.0625163446793615,20.13292628944641,-1.0625163446793615,20.137401939416776,-1.0625163446793615,0.3403483594214016
MyRoom,2017-10-09 21:17:00,22.4375,3.3617467793914253,0.05492350363810905,-1.230973361149771,18.280672261673633,-1.230973361149771,18.288165122769545,-1.230973361149771,0.3308259423016039
MyRoom,2017-10-09 21:18:00,22.4375,3.2853539513306287,0.05492350363810905,-1.230973361149771,18.57744170651909,-1.230973361149771,18.53636231664678,-1.230973361149771,0.3275481664589445
MyRoom,2017-10-09 21:19:00,22.8125,3.2089611232698325,0.05492350363810906,-0.9782878364441567,25.69243840721093,-0.9782878364441567,25.68702460073373,-0.9782878364441567,0.3929251819601602
MyRoom,2017-10-09 21:20:00,22.625,3.1325682952090363,0.05492350363810906,-1.1046305987969638,26.14024401934138,-1.1046305987969638,26.153807042719208,-1.1046305987969638,0.41841142762439
MyRoom,2017-10-09 21:21:00,22.6875,3.365047056913083,0.05492350363810905,-1.0625163446793615,24.98298680415469,-1.0625163446793615,24.941959130951204,-1.0625163446793615,0.426367093836738
MyRoom,2017-10-09 21:22:00,22.625,3.5975258186171297,0.05492350363810904,-1.1046305987969638,20.90412312639308,-1.1046305987969638,20.90588300834992,-1.1046305987969638,0.42452310021770956
MyRoom,2017-10-09 21:23:00,22.5625,3.8300045803211766,0.054923503638109036,-1.1467448529145663,20.167221680100617,-1.1467448529145663,20.176009556724622,-1.1467448529145663,0.4419981429982066
MyRoom,2017-10-09 21:24:00,22.3125,4.062483342025223,0.054923503638109036,-1.3152018693849756,18.124410237331904,-1.3152018693849756,18.105623865818913,-1.3152018693849756,0.4280350186700438
MyRoom,2017-10-09 21:25:00,22.4375,4.29496210372927,0.05492350363810903,-1.230973361149771,15.596991627134049,-1.230973361149771,15.5931986371163,-1.230973361149771,0.41813569724091615
MyRoom,2017-10-09 21:26:00,22.5625,4.5274408654333165,0.05492350363810902,-1.1467448529145663,11.988218964460874,-1.1467448529145663,11.99305178978824,-1.1467448529145663,0.42199630489653084
MyRoom,2017-10-09 21:27:00,22.5625,4.554199699960794,0.05492350363810902,-1.1467448529145663,11.721336394017433,-1.1467448529145663,11.725034819440783,-1.1467448529145663,0.4183220678457406
MyRoom,2017-10-09 21:28:00,22.4375,4.580958534488271,0.054923503638109016,-1.230973361149771,11.390257836993625,-1.230973361149771,11.396680042351965,-1.230973361149771,0.362590782978442
MyRoom,2017-10-09 21:29:00,22.5,4.607717369015749,0.054923503638109016,-1.1888591070321686,10.320324649479247,-1.1888591070321686,10.307008476733088,-1.1888591070321686,0.3492417309448819
MyRoom,2017-10-09 21:30:00,22.625,4.634476203543226,0.054923503638109016,-1.1046305987969638,9.792921159658064,-1.1046305987969638,9.792706828072141,-1.1046305987969638,0.3285083880956043
MyRoom,2017-10-09 21:31:00,22.5,4.6612350380707035,0.05492350363810901,-1.1888591070321686,7.126191759572418,-1.1888591070321686,7.125749725140229,-1.1888591070321686,0.32433060998627294
MyRoom,2017-10-09 21:32:00,22.5,4.687993872598181,0.05492350363810901,-1.1888591070321686,8.196188337131293,-1.1888591070321686,8.194315728278093,-1.1888591070321686,0.32026861126034384
MyRoom,2017-10-09 21:33:00,22.375,4.594125654307729,0.05492350363810901,-1.2730876152673734,8.873964588340586,-1.2730876152673734,8.875417278798635,-1.2730876152673734,0.29706727210822387
MyRoom,2017-10-09 21:34:00,22.5625,4.500257436017277,0.054923503638109016,-1.1467448529145663,8.645171285213094,-1.1467448529145663,8.645456307819787,-1.1467448529145663,0.27066455514552756
MyRoom,2017-10-09 21:35:00,22.4375,4.406389217726826,0.05492350363810902,-1.230973361149771,9.588032355165153,-1.230973361149771,9.589639311391645,-1.230973361149771,0.2748482555086508
MyRoom,2017-10-09 21:36:00,22.4375,4.312520999436374,0.05492350363810902,-1.230973361149771,15.664608249703196,-1.230973361149771,15.620683288872911,-1.230973361149771,0.31668679334032424
MyRoom,2017-10-09 21:37:00,22.3125,4.218652781145922,0.05492350363810902,-1.3152018693849756,15.986529380004793,-1.3152018693849756,15.981865357487706,-1.3152018693849756,0.27781338638142256
MyRoom,2017-10-09 21:38:00,22.3125,4.12478456285547,0.05492350363810903,-1.3152018693849756,16.77417093985691,-1.3152018693849756,16.70770131995054,-1.3152018693849756,0.28088002738371176
MyRoom,2017-10-09 21:39:00,22.375,3.9823492093987314,0.054923503638109036,-1.2730876152673734,16.6474540835131,-1.2730876152673734,16.633902823910066,-1.2730876152673734,0.26977582579573095
MyRoom,2017-10-09 21:40:00,22.25,3.839913855941993,0.054923503638109036,-1.3573161235025781,17.79193959133512,-1.3573161235025781,17.79173152374751,-1.3573161235025781,0.2757421676814665
MyRoom,2017-10-09 21:41:00,22.625,3.6974785024852546,0.05492350363810904,-1.1046305987969638,16.047630254222284,-1.1046305987969638,16.03889612022928,-1.1046305987969638,0.2518869355029335
MyRoom,2017-10-09 21:42:00,22.25,3.555043149028516,0.05492350363810905,-1.3573161235025781,16.508155504838353,-1.3573161235025781,16.486621143458223,-1.3573161235025781,0.26074210530613456
MyRoom,2017-10-09 21:43:00,22.5,3.4126077955717777,0.05492350363810905,-1.1888591070321686,16.076574294460933,-1.1888591070321686,16.013442085219797,-1.1888591070321686,0.2598790680196256
MyRoom,2017-10-09 21:44:00,22.375,3.2701724421150393,0.05492350363810906,-1.2730876152673734,16.44282315394778,-1.2730876152673734,16.441357019985848,-1.2730876152673734,0.26283963698823937
MyRoom,2017-10-09 21:45:00,22.25,3.489822012491785,0.05492350363810905,-1.3573161235025781,16.59958532952795,-1.3573161235025781,16.60907652196432,-1.3573161235025781,0.2569362564338427
MyRoom,2017-10-09 21:46:00,22.375,3.7094715828685305,0.05492350363810904,-1.2730876152673734,17.05425876801725,-1.2730876152673734,17.017955507754387,-1.2730876152673734,0.26409251867145056
MyRoom,2017-10-09 21:47:00,22.25,3.9291211532452763,0.054923503638109036,-1.3573161235025781,14.503232499206865,-1.3573161235025781,14.485190023555663,-1.3573161235025781,0.24576915124300092
MyRoom,2017-10-09 21:48:00,22.375,4.148770723622022,0.05492350363810902,-1.2730876152673734,13.996971292817115,-1.2730876152673734,14.00200882697069,-1.2730876152673734,0.24313976971252602
MyRoom,2017-10-09 21:49:00,22.4375,4.368420293998768,0.054923503638109016,-1.230973361149771,12.508367111137574,-1.230973361149771,12.515221252894213,-1.230973361149771,0.2427308351133528
MyRoom,2017-10-09 22:00:00,22.3125,4.588069864375513,0.05492350363810901,-1.3152018693849756,10.635579094672075,-1.3152018693849756,10.63806334925958,-1.3152018693849756,0.23723352334009282
MyRoom,2017-10-09 22:01:00,22.4375,4.632770149131043,0.05492350363810901,-1.230973361149771,11.21230100639724,-1.230973361149771,11.193655581789741,-1.230973361149771,0.26466722273581844
MyRoom,2017-10-09 22:02:00,22.375,4.677470433886573,0.054923503638109,-1.2730876152673734,10.622525168445048,-1.2730876152673734,10.626237832640786,-1.2730876152673734,0.25549038557101256
MyRoom,2017-10-09 22:03:00,22.125,4.7221707186421025,0.054923503638109,-1.441544631737783,10.6342495895943,-1.441544631737783,10.637758976578812,-1.441544631737783,0.26868745731731336
MyRoom,2017-10-09 22:04:00,22.25,4.7668710033976325,0.054923503638109,-1.3573161235025781,10.217930882745774,-1.3573161235025781,10.200499365742138,-1.3573161235025781,0.2797211508113871
MyRoom,2017-10-09 22:05:00,22.3125,4.8115712881531625,0.054923503638108995,-1.3152018693849756,12.535195439141543,-1.3152018693849756,12.531224557674044,-1.3152018693849756,0.346091111916091
MyRoom,2017-10-09 22:06:00,22.1875,4.8562715729086925,0.054923503638108995,-1.3994303776201804,12.068871480611596,-1.3994303776201804,12.075556553973094,-1.3994303776201804,0.38485245255175055
MyRoom,2017-10-09 22:07:00,22.3125,4.885712466982657,0.05492350363810899,-1.3152018693849756,12.1761211615822,-1.3152018693849756,12.162667465458627,-1.3152018693849756,0.36219392260740346
MyRoom,2017-10-09 22:08:00,22.25,4.915153361056621,0.05492350363810898,-1.3573161235025781,11.221871583279649,-1.3573161235025781,11.220483787586677,-1.3573161235025781,0.3037301071189806
MyRoom,2017-10-09 22:09:00,22.1875,4.9445942551305855,0.05492350363810898,-1.3994303776201804,9.524634273047326,-1.3994303776201804,9.521293647526853,-1.3994303776201804,0.2522834918317455
MyRoom,2017-10-09 22:10:00,22.0625,4.974035149204549,0.054923503638108974,-1.4836588858553852,9.042822265596294,-1.4836588858553852,9.040838291917025,-1.4836588858553852,0.2511474679304852
MyRoom,2017-10-09 22:11:00,22.125,5.003476043278513,0.05492350363810897,-1.441544631737783,8.98161368299991,-1.441544631737783,8.98366516229704,-1.441544631737783,0.23546360752033185
MyRoom,2017-10-09 22:12:00,22.125,5.032916937352478,0.05492350363810896,-1.441544631737783,8.424597296905837,-1.441544631737783,8.419536221068798,-1.441544631737783,0.20340735482394928
MyRoom,2017-10-09 22:13:00,22.0,5.047667095962003,0.05492350363810896,-1.5257731399729875,8.399724496954942,-1.5257731399729875,8.401920720440426,-1.5257731399729875,0.1963566220327278
MyRoom,2017-10-09 22:14:00,22.0625,5.062417254571528,0.05492350363810896,-1.4836588858553852,7.019241480221894,-1.4836588858553852,6.9973848771617,-1.4836588858553852,0.1588539228413202
MyRoom,2017-10-09 22:15:00,22.1875,5.077167413181054,0.05492350363810895,-1.3994303776201804,6.35325555615921,-1.3994303776201804,6.351677088184159,-1.3994303776201804,0.1416982369530037
MyRoom,2017-10-09 22:16:00,22.125,5.09191757179058,0.05492350363810895,-1.441544631737783,6.083088119944417,-1.441544631737783,6.076750316275987,-1.441544631737783,0.14349275887696897
MyRoom,2017-10-09 22:17:00,22.1875,5.106667730400105,0.05492350363810895,-1.3994303776201804,6.898301033243503,-1.3994303776201804,6.898707725544053,-1.3994303776201804,0.16406066076427403
MyRoom,2017-10-09 22:18:00,22.125,5.1214178890096305,0.05492350363810895,-1.441544631737783,9.895603169928128,-1.441544631737783,9.872671250706206,-1.441544631737783,0.23923120705665277
MyRoom,2017-10-09 22:19:00,22.1875,4.970588624926188,0.05492350363810897,-1.3994303776201804,10.824392020335827,-1.3994303776201804,10.82824362792477,-1.3994303776201804,0.24442826436768084
MyRoom,2017-10-09 22:20:00,22.0625,4.819759360842745,0.05492350363810898,-1.4836588858553852,9.321137004573425,-1.4836588858553852,9.274571694260676,-1.4836588858553852,0.2455699498920419
MyRoom,2017-10-09 22:21:00,22.1875,4.668930096759303,0.054923503638108995,-1.3994303776201804,8.406372772650133,-1.3994303776201804,8.40286513470052,-1.3994303776201804,0.2460754158829079
MyRoom,2017-10-09 22:22:00,22.25,4.518100832675861,0.054923503638109,-1.3573161235025781,8.453269754481497,-1.3573161235025781,8.440530450363962,-1.3573161235025781,0.2584368584648695
MyRoom,2017-10-09 22:23:00,22.375,4.367271568592418,0.054923503638109016,-1.2730876152673734,10.207062889243682,-1.2730876152673734,10.210460346308064,-1.2730876152673734,0.3102913659046909
MyRoom,2017-10-09 22:24:00,22.125,4.216442304508976,0.05492350363810903,-1.441544631737783,10.778452902484968,-1.441544631737783,10.780024787913842,-1.441544631737783,0.3126583142277708
MyRoom,2017-10-09 22:25:00,22.25,4.018209274810556,0.054923503638109036,-1.3573161235025781,15.3097957123587,-1.3573161235025781,15.247129987143069,-1.3573161235025781,0.4029102297780143
MyRoom,2017-10-09 22:26:00,22.1875,3.8199762451121364,0.054923503638109036,-1.3994303776201804,15.5002184142195,-1.3994303776201804,15.453085960770574,-1.3994303776201804,0.3924455022582489
MyRoom,2017-10-09 22:27:00,22.25,3.6217432154137166,0.05492350363810904,-1.3573161235025781,13.08146511693934,-1.3573161235025781,13.056351649732633,-1.3573161235025781,0.33103600888754653
MyRoom,2017-10-09 22:28:00,22.375,3.4235101857152963,0.05492350363810905,-1.2730876152673734,13.657234797283923,-1.2730876152673734,13.660331717744844,-1.2730876152673734,0.3275105790556466
MyRoom,2017-10-09 22:29:00,22.1875,3.2252771560168765,0.05492350363810905,-1.3994303776201804,14.09330405932093,-1.3994303776201804,14.082226203443541,-1.3994303776201804,0.31978739661730315
MyRoom,2017-10-09 22:30:00,22.5,3.0270441263184567,0.05492350363810906,-1.1888591070321686,12.679338976725878,-1.1888591070321686,12.677731447376978,-1.1888591070321686,0.3306508410970716
MyRoom,2017-10-09 22:31:00,22.3125,3.3318137945085002,0.05492350363810905,-1.3152018693849756,11.078086938646818,-1.3152018693849756,11.077530812303655,-1.3152018693849756,0.2876455657581081
MyRoom,2017-10-09 22:32:00,22.3125,3.6365834626985434,0.054923503638109036,-1.3152018693849756,11.174154509068059,-1.3152018693849756,11.177784094352486,-1.3152018693849756,0.2851652883979573
MyRoom,2017-10-09 22:33:00,22.1875,3.9413531308885865,0.05492350363810902,-1.3994303776201804,10.586906320581537,-1.3994303776201804,10.547675310464532,-1.3994303776201804,0.2578033750523423
MyRoom,2017-10-09 22:34:00,22.375,4.2461227990786305,0.054923503638109016,-1.2730876152673734,10.157858375594415,-1.2730876152673734,10.162297368384229,-1.2730876152673734,0.2430505197186817
MyRoom,2017-10-09 22:35:00,22.25,4.550892467268674,0.05492350363810901,-1.3573161235025781,10.938199235418613,-1.3573161235025781,10.914050364961943,-1.3573161235025781,0.251634862321556
MyRoom,2017-10-09 22:36:00,22.3125,4.855662135458717,0.054923503638108995,-1.3152018693849756,8.944744162534889,-1.3152018693849756,8.94839405991643,-1.3152018693849756,0.21540518314731993
MyRoom,2017-10-09 22:37:00,22.25,4.747974281564667,0.054923503638109,-1.3573161235025781,8.024753538654455,-1.3573161235025781,7.975759589705984,-1.3573161235025781,0.22489575932288106
MyRoom,2017-10-09 22:38:00,22.375,4.640286427670616,0.05492350363810901,-1.2730876152673734,7.976354702069866,-1.2730876152673734,7.973871564780913,-1.2730876152673734,0.2196415595186914
MyRoom,2017-10-09 22:39:00,22.3125,4.532598573776566,0.05492350363810901,-1.3152018693849756,10.250728331358886,-1.3152018693849756,10.196411838978788,-1.3152018693849756,0.25500211440113524
MyRoom,2017-10-09 22:50:00,22.4375,4.424910719882516,0.054923503638109016,-1.230973361149771,9.22349696386803,-1.230973361149771,9.226133471811591,-1.230973361149771,0.2360354863448844
MyRoom,2017-10-09 22:51:00,22.3125,4.317222865988465,0.05492350363810902,-1.3152018693849756,12.848932031967568,-1.3152018693849756,12.777287750206764,-1.3152018693849756,0.31953287084177995
MyRoom,2017-10-09 22:52:00,22.5,4.209535012094415,0.05492350363810903,-1.1888591070321686,13.830611622191038,-1.1888591070321686,13.829780095643834,-1.1888591070321686,0.30459717622772076
MyRoom,2017-10-09 22:53:00,22.375,4.194467831471668,0.05492350363810903,-1.2730876152673734,13.973097592367655,-1.2730876152673734,13.931442935073632,-1.2730876152673734,0.3050716700667456
MyRoom,2017-10-09 22:54:00,22.5625,4.179400650848922,0.05492350363810903,-1.1467448529145663,12.365461734286258,-1.1467448529145663,12.367532727773176,-1.1467448529145663,0.29537518012384395
MyRoom,2017-10-09 22:55:00,22.5,4.164333470226175,0.05492350363810903,-1.1888591070321686,12.889667407192642,-1.1888591070321686,12.87752091626799,-1.1888591070321686,0.3227812765432009
MyRoom,2017-10-09 22:56:00,22.6875,4.149266289603428,0.05492350363810903,-1.0625163446793615,13.397746480636266,-1.0625163446793615,13.392456757513305,-1.0625163446793615,0.36069100874349236
MyRoom,2017-10-09 22:57:00,22.375,4.134199108980681,0.05492350363810903,-1.2730876152673734,13.553394506514415,-1.2730876152673734,13.54759328476187,-1.2730876152673734,0.36790201997042915
MyRoom,2017-10-09 22:58:00,22.4375,4.119131928357935,0.05492350363810903,-1.230973361149771,11.150746222834707,-1.230973361149771,11.134976029989723,-1.230973361149771,0.3846950821345904
MyRoom,2017-10-09 22:59:00,22.4375,7.681981379291248,0.054923503638109036,-1.230973361149771,15.173163827943831,-1.230973361149771,15.14695538007238,-1.230973361149771,0.3755257573467126
MyRoom,2017-10-09 23:00:00,22.5625,11.24483083022456,0.05492350363810904,-1.1467448529145663,18.80212187960889,-1.1467448529145663,18.774510743071303,-1.1467448529145663,0.45356676751084846
MyRoom,2017-10-09 23:01:00,22.625,14.807680281157872,0.05492350363810905,-1.1046305987969638,19.68914405092164,-1.1046305987969638,19.674178978000473,-1.1046305987969638,0.4382450907772348
MyRoom,2017-10-09 23:02:00,22.5,18.370529732091185,0.054923503638109064,-1.1888591070321686,218.27640277592135,-1.1888591070321686,218.06724114823965,-1.1888591070321686,1.0666029138636977
MyRoom,2017-10-09 23:03:00,22.5625,21.933379183024496,0.05492350363810907,-1.1467448529145663,529.0489990828723,-1.1467448529145663,528.7866081794864,-1.1467448529145663,1.8379528086056574
MyRoom,2017-10-09 23:04:00,22.3125,25.49622863395781,0.05492350363810908,-1.3152018693849756,693.7458056006942,-1.3152018693849756,693.2534321766962,-1.3152018693849756,2.321403714545797
MyRoom,2017-10-09 23:05:00,22.75,23.754257671319127,0.05492350363810908,-1.0204020905617592,768.1642963087945,-1.0204020905617592,766.3385256820892,-1.0204020905617592,2.7143474641524064
MyRoom,2017-10-09 23:06:00,22.4375,22.012286708680445,0.05492350363810908,-1.230973361149771,802.0511171016966,-1.230973361149771,799.4071722970723,-1.230973361149771,3.0570108443581008
MyRoom,2017-10-09 23:07:00,20.875,20.270315746041764,0.05492350363810908,-2.2838297140898303,818.1336275241756,-2.2838297140898303,816.8574591294346,-2.2838297140898303,3.3587772336563537
MyRoom,2017-10-09 23:08:00,20.0,18.52834478340308,0.05492350363810908,-2.8734292717362635,812.4263785188945,-2.8734292717362635,812.2782007332316,-2.8734292717362635,3.6323484241369455
MyRoom,2017-10-09 23:09:00,20.0,16.7863738207644,0.05492350363810908,-2.8734292717362635,798.6904954622405,-2.8734292717362635,799.0954596728158,-2.8734292717362635,3.893244732449434
MyRoom,2017-10-09 23:10:00,20.0,15.044402858125718,0.05492350363810908,-2.8734292717362635,751.582769114678,-2.8734292717362635,751.9668899415577,-2.8734292717362635,4.13568100954592
MyRoom,2017-10-09 23:11:00,20.0,13.477784034031057,3.0802931623706122,-2.8734292717362635,697.6769642343444,-2.8734292717362635,697.8011803365002,-2.8734292717362635,4.3728147137382
MyRoom,2017-10-09 23:12:00,20.0,11.911165209936396,6.105662821103116,-2.8734292717362635,439.408465972358,-2.8734292717362635,439.49582524649463,-2.8734292717362635,4.581898869323771
MyRoom,2017-10-09 23:13:00,20.0,10.344546385841735,9.13103247983562,-2.8734292717362635,78.16061640790389,-2.8734292717362635,78.19296685894909,-2.8734292717362635,4.795405992663243
MyRoom,2017-10-09 23:14:00,20.0,8.777927561747074,12.156402138568122,-2.8734292717362635,11.22005069547086,-2.8734292717362635,11.218844932109896,-2.8734292717362635,4.9357254533107096
MyRoom,2017-10-09 23:15:00,20.0,7.211308737652412,15.181771797300625,-2.8734292717362635,9.292865761048851,-2.8734292717362635,9.290542370930266,-2.8734292717362635,4.940422997590193
